시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-02 18:00:00,4,,0,0,0,,0,10,32,380,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-02 19:00:00,2,,0,0,1,,0,9,32,300,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-02 20:00:00,1,,0,0,1,,0,9,32,244,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-02 21:00:00,0,,0,0,0,,0,9,32,285,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-02 22:00:00,0,,0,0,0,,0,9,32,323,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-02 23:00:00,-1,,0,0,0,,0,9,32,359,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 00:00:00,-2,,0,0,0,,0,9,31,393,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 01:00:00,-2,,0,0,0,,0,9,31,427,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 02:00:00,-2,,0,0,0,,0,9,31,458,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 03:00:00,-2,,0,0,0,,0,9,31,490,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 04:00:00,-3,,0,0,0,,0,9,32,519,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 05:00:00,-3,,0,0,0,,0,9,31,547,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 06:00:00,-3,,0,0,0,,0,9,32,575,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 07:00:00,-3,,6,0,0,,0,9,31,603,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 08:00:00,-1,,29,0,0,,0,9,32,626,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 09:00:00,0,,132,0,0,,0,10,31,648,,,,15,,,,,,,,,96,,,,,,,,,,7,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 10:00:00,1,,503,0,1,,0,13,30,479,,,,19,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,9,,,,,6,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 11:00:00,4,,470,0,1,,0,14,29,355,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,11,,,,,11,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 12:00:00,7,,644,0,1,,0,15,28,366,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,27,,,,,23,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 13:00:00,9,,592,0,1,,0,15,28,381,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,37,,,,,26,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 14:00:00,9,,299,0,1,,0,15,30,328,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,37,,,,,1,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 15:00:00,9,,310,0,1,,0,15,31,252,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,29,,,,,5,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 16:00:00,9,,117,0,0,,0,13,30,355,,,,19,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,18,,,,,5,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 17:00:00,9,,40,0,1,,0,12,31,297,,,,18,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,6,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 18:00:00,6,,0,0,0,,0,11,31,311,,,,16,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 19:00:00,4,,0,0,0,,0,10,32,360,,,,16,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 20:00:00,3,,0,0,0,,0,10,31,404,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 21:00:00,3,,0,0,0,,0,10,31,445,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 22:00:00,2,,0,0,0,,0,9,31,483,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-03 23:00:00,1,,0,0,1,,0,9,31,516,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,2021-03-03,12주차,30,32,12,44,50,17,6,5,18,7
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 00:00:00,1,,0,0,1,,0,9,32,547,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 01:00:00,0,,0,0,0,,0,9,32,576,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 02:00:00,0,,0,0,0,,0,9,31,601,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 03:00:00,0,,0,0,0,,0,9,32,631,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 04:00:00,0,,0,0,0,,0,9,31,657,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 05:00:00,0,,0,0,0,,0,9,31,685,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 06:00:00,0,,0,0,0,,0,9,31,712,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 07:00:00,0,,5,0,0,,0,9,31,741,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 08:00:00,1,,64,0,0,,0,10,31,767,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 09:00:00,3,,144,0,0,,0,10,31,781,,,,15,,,,,,,,,96,,,,,,,,,,43,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 10:00:00,4,,174,0,1,,0,12,31,583,,,,17,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 11:00:00,6,,176,0,0,,0,13,31,373,,,,20,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 12:00:00,8,,227,0,0,,0,15,31,269,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 13:00:00,9,,246,0,0,,0,15,31,264,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,2,,,,,2,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 14:00:00,10,,161,0,0,,0,15,31,261,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,3,,,,,3,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 15:00:00,10,,78,0,0,,0,13,32,222,,,,20,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 16:00:00,8,,1,0,0,,1,11,32,212,,,,17,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 17:00:00,7,,0,0,0,,1,10,31,236,,,,15,,,,,,,,,96,,,,,,,,,,72,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 18:00:00,7,,0,0,0,,1,10,31,285,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 19:00:00,7,,0,0,0,,1,10,31,330,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 20:00:00,6,,0,0,0,,0,10,31,368,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 21:00:00,5,,0,0,0,,0,10,31,406,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 22:00:00,4,,0,0,0,,0,9,31,440,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-04 23:00:00,3,,0,0,0,,0,9,32,470,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 00:00:00,3,,0,0,0,,0,9,32,499,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 01:00:00,4,,0,0,0,,0,9,31,530,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 02:00:00,4,,0,0,0,,0,9,32,557,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 03:00:00,3,,0,0,0,,0,9,32,581,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 04:00:00,3,,0,0,0,,0,9,32,604,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 05:00:00,3,,0,0,0,,0,9,31,630,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 06:00:00,2,,0,0,0,,0,9,31,655,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 07:00:00,4,,0,0,0,,0,10,31,683,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 08:00:00,4,,40,0,0,,0,10,31,706,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 09:00:00,5,,172,0,0,,0,10,31,705,,,,16,,,,,,,,,96,,,,,,,,,,44,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 10:00:00,8,,462,0,1,,0,14,29,432,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,21,,,,,19,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 11:00:00,11,,588,0,1,,0,14,29,412,,,,21,,,,,,,,,96,,,,,,,,,,60,,,,,,,,,,,,,,0,,,0,0,,,,15,,,,,14,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 12:00:00,14,,599,0,2,,0,15,29,408,,,,22,,,,,,,,,96,,,,,,,,,,60,,,,,,,,,,,,,,0,,,0,0,,,,20,,,,,17,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 13:00:00,15,,627,0,2,,0,15,29,429,,,,22,,,,,,,,,96,,,,,,,,,,60,,,,,,,,,,,,,,0,,,0,0,,,,49,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 14:00:00,16,,577,0,2,,0,15,29,422,,,,22,,,,,,,,,96,,,,,,,,,,60,,,,,,,,,,,,,,0,,,0,0,,,,46,,,,,18,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 15:00:00,18,,528,0,1,,0,15,27,409,,,,22,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,32,,,,,25,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 16:00:00,18,,314,0,2,,0,13,27,428,,,,20,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,45,,,,,40,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 17:00:00,17,,73,0,1,,0,12,31,395,,,,19,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,5,,,,,9,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 18:00:00,12,,0,0,0,,0,11,31,417,,,,16,,,,,,,,,96,,,,,,,,,,56,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 19:00:00,9,,0,0,1,,0,11,31,471,,,,16,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 20:00:00,8,,0,0,1,,0,10,31,516,,,,16,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 21:00:00,7,,0,0,0,,0,10,31,553,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 22:00:00,6,,0,0,0,,0,10,31,586,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-05 23:00:00,6,,0,0,0,,0,9,31,614,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 00:00:00,6,,0,0,0,,0,9,31,641,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 01:00:00,5,,0,0,0,,0,9,31,669,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 02:00:00,4,,0,0,0,,0,9,31,692,,,,14,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 03:00:00,4,,0,0,0,,0,9,32,720,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 04:00:00,3,,0,0,0,,0,9,32,740,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 05:00:00,3,,0,0,0,,0,9,31,762,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 06:00:00,2,,0,0,0,,0,9,31,788,,,,13,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 07:00:00,3,,6,0,1,,0,10,31,813,,,,15,,,,,,,,,96,,,,,,,,,,0,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 08:00:00,8,,116,0,1,,0,10,31,833,,,,15,,,,,,,,,96,,,,,,,,,,3,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 09:00:00,10,,255,0,2,,0,13,32,664,,,,20,,,,,,,,,96,,,,,,,,,,97,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,2,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 10:00:00,10,,269,0,1,,0,14,31,352,,,,20,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,1,,,,,11,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 11:00:00,10,,296,0,1,,0,14,30,333,,,,21,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,4,,,,,5,,,,,,,,,,,,,,
PF_0020725_01,경상북도,고령군,토마토,,"3,888",비닐,수경,연동,2021-03-06 12:00:00,9,,196,0,1,,0,15,32,227,,,,23,,,,,,,,,96,,,,,,,,,,100,,,,,,,,,,,,,,0,,,0,0,,,,0,,,,,0,,,,,,,,,,,,,,
