시설ID,시도,시군구,품목명,품종,재배면적,시설유형,재배형태,단동/연동 구분,수집일,외부온도,외부습도,외부 일사량,외부풍향,외부풍속,외부강우,강우감지,내부온도,내부습도,내부CO2,내부 일사량,토양EC,토양PH,지온,지습,(양액)총배액,(양액)총급액,(양액)배액PH,(양액)공급PH,(양액)배액EC,(양액)공급EC,(양액)지온,(양액)지습,배기팬작동여부,CO2발생장치작동여부,보광등작동여부,난방기작동상태,난방기작동여부,유동팬작동상태,유동팬작동여부,보온커튼작동상태,보온커튼작동여부,차광커튼작동상태,차광커튼작동여부,우측삼중측창 작동여부,좌측삼중측창 작동여부,우측이중측창 작동여부,좌측이중측창 작동여부,우측일중측창 개도,우측일중측창 온도폭,우측일중측창 설정온도,우측일중측창 작동여부,우측일중측창 작동상태,좌측일중측창 개도,좌측일중측창 온도폭,좌측일중측창 설정온도,좌측일중측창 작동여부,좌측일중측창 작동상태,측창,우측이중천창 작동여부,좌측이중천창 작동여부,우측일중천창 개도,우측일중천창 온도폭,우측일중천창 설정온도,우측일중천창 작동여부,우측일중천창 작동상태,좌측일중천창 개도,좌측일중천창 온도폭,좌측일중천창 설정온도,좌측일중천창 작동여부,좌측일중천창 작동상태,천창,조사일,주차,생장길이,화방높이,줄기직경,엽장,엽폭,엽수,개화군,착과군,열매수,최종화방차수
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 07:00:00,0,87,44,74,0,1,,13,92,622,,1,,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 08:00:00,4,80,139,86,1,1,,14,93,627,,1,,14,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 09:00:00,10,69,328,84,1,1,,21,80,599,,1,,19,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 10:00:00,17,52,518,91,0,1,,29,63,516,,0,,25,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 11:00:00,25,34,676,262,1,1,,33,51,515,,0,,29,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 12:00:00,24,32,767,276,3,1,,35,45,536,,0,,32,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 13:00:00,24,29,768,274,3,1,,37,38,546,,0,,33,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 14:00:00,24,26,679,261,3,1,,37,35,550,,1,,34,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 15:00:00,24,25,516,270,3,1,,36,32,551,,1,,32,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 16:00:00,23,25,300,258,2,1,,33,44,531,,1,,29,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 17:00:00,21,30,111,267,1,1,,30,70,494,,1,,27,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 18:00:00,15,43,30,157,0,1,,23,89,512,,1,,25,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 19:00:00,15,39,23,101,1,1,,19,92,544,,1,,23,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 20:00:00,14,44,23,114,1,1,,19,92,565,,1,,22,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 21:00:00,11,55,21,201,0,1,,18,90,579,,1,,20,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 22:00:00,6,69,22,124,0,1,,16,88,590,,1,,19,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-21 23:00:00,6,71,20,154,0,1,,15,86,599,,1,,18,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 00:00:00,5,74,24,153,0,1,,15,85,605,,1,,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 01:00:00,5,75,25,117,0,1,,14,85,610,,1,,17,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 02:00:00,4,78,22,94,0,1,,14,86,617,,1,,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 03:00:00,3,82,28,125,0,1,,14,87,627,,1,,16,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 04:00:00,3,84,27,95,0,1,,14,89,632,,1,,16,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 05:00:00,3,86,22,86,0,1,,14,90,638,,1,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 06:00:00,3,85,25,69,0,1,,13,91,643,,1,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 07:00:00,3,86,46,88,0,1,,13,93,645,,1,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 08:00:00,6,79,139,74,1,1,,14,93,653,,1,,15,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 09:00:00,12,67,322,85,0,1,,23,77,605,,1,,20,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 10:00:00,20,51,525,170,0,1,,30,61,513,,1,,26,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 11:00:00,22,42,663,280,2,1,,32,56,507,,0,,29,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 12:00:00,21,47,714,282,2,1,,34,52,519,,0,,31,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 13:00:00,21,45,675,285,2,1,,36,48,527,,1,,32,41,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 14:00:00,21,43,587,281,2,1,,35,45,530,,1,,31,41,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 15:00:00,20,40,448,281,3,1,,31,43,532,,1,,29,40,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 16:00:00,15,48,273,275,4,1,,30,56,494,,1,,28,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,42,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 17:00:00,13,50,111,277,3,1,,27,76,475,,1,,26,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 18:00:00,9,60,24,268,3,1,,20,89,507,,1,,23,36,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 19:00:00,7,61,15,259,2,1,,18,90,539,,1,,21,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 20:00:00,5,62,20,257,2,1,,16,88,556,,1,,20,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 21:00:00,4,64,24,271,2,1,,15,87,568,,1,,19,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 22:00:00,3,63,24,257,1,1,,15,86,578,,1,,18,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-22 23:00:00,2,62,24,266,2,1,,14,85,578,,1,,17,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 00:00:00,1,61,21,267,2,1,,14,85,583,,1,,17,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 01:00:00,1,58,20,268,2,1,,14,86,586,,1,,16,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 02:00:00,0,57,19,275,1,1,,13,86,594,,1,,16,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 03:00:00,0,58,25,286,1,1,,13,86,596,,1,,15,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 04:00:00,0,56,18,283,0,1,,13,87,595,,1,,15,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 05:00:00,0,55,23,276,1,1,,12,87,596,,1,,15,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 06:00:00,0,53,19,233,1,1,,12,88,595,,1,,14,31,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 07:00:00,-2,64,42,143,0,1,,13,88,592,,1,,14,31,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 08:00:00,0,59,112,160,0,1,,13,90,594,,1,,14,31,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 09:00:00,3,45,263,167,1,1,,16,81,561,,1,,16,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,31,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 10:00:00,6,32,451,262,2,1,,23,67,463,,1,,21,36,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 11:00:00,9,25,606,287,2,1,,26,50,466,,1,,24,39,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,47,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 12:00:00,10,23,599,284,2,1,,26,44,494,,1,,24,39,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,50,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 13:00:00,12,21,640,253,2,1,,28,39,501,,1,,25,40,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,50,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 14:00:00,11,20,488,283,2,1,,28,42,492,,1,,25,40,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,50,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 15:00:00,11,21,412,281,2,1,,29,53,463,,1,,25,40,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,48,,,,,,,,0,,,,,10,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 16:00:00,10,23,266,280,2,1,,32,67,418,,1,,28,40,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 17:00:00,7,37,109,274,3,1,,24,79,421,,1,,24,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 18:00:00,4,48,26,273,2,1,,17,89,472,,1,,21,36,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 19:00:00,3,52,22,262,1,1,,15,89,502,,1,,19,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 20:00:00,2,55,23,240,1,1,,14,89,525,,1,,17,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 21:00:00,1,56,23,221,1,1,,14,88,544,,1,,17,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 22:00:00,0,65,22,151,0,1,,14,88,560,,1,,16,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-23 23:00:00,-1,72,25,94,0,1,,13,87,567,,1,,16,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 00:00:00,-2,73,26,69,0,1,,13,87,578,,1,,15,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 01:00:00,-2,74,24,71,0,1,,12,86,584,,1,,14,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 02:00:00,-3,75,23,107,0,1,,12,86,593,,1,,14,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 03:00:00,-3,76,24,97,0,1,,13,85,600,,1,,14,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 04:00:00,-3,78,23,122,0,1,,14,83,608,,1,,14,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 05:00:00,-4,78,25,136,0,1,,15,83,614,,1,,14,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 06:00:00,-3,78,22,176,0,1,,14,85,620,,1,,14,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 07:00:00,-2,76,41,106,0,1,,14,88,621,,1,,14,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 08:00:00,-1,72,89,101,0,1,,13,93,626,,1,,14,32,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 09:00:00,2,63,189,248,0,1,,15,89,618,,1,,15,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 10:00:00,6,50,334,193,0,1,,21,78,519,,1,,18,37,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,90,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 11:00:00,7,42,174,174,0,1,,17,76,481,,1,,17,37,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 12:00:00,7,42,160,211,0,1,,15,85,457,,1,,16,37,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 13:00:00,8,37,210,241,0,1,,18,83,412,,1,,17,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 14:00:00,10,36,304,282,0,1,,23,76,364,,1,,21,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 15:00:00,10,33,223,270,0,1,,23,77,343,,1,,21,38,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,100,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 16:00:00,10,33,130,275,1,1,,20,84,338,,1,,20,37,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,66,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 17:00:00,8,39,64,279,1,1,,17,91,357,,1,,19,36,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 18:00:00,7,42,26,251,1,1,,15,95,400,,1,,17,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 19:00:00,5,54,23,159,0,1,,14,95,442,,1,,16,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 20:00:00,4,57,19,123,0,1,,14,95,460,,1,,16,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 21:00:00,3,63,18,258,0,1,,13,95,469,,1,,15,35,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 22:00:00,1,68,26,77,0,1,,13,94,485,,1,,15,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-24 23:00:00,0,70,24,88,0,1,,12,93,504,,1,,14,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-25 00:00:00,0,73,24,83,0,1,,12,93,525,,1,,14,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-25 01:00:00,0,72,26,81,0,1,,12,92,541,,1,,14,34,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
PF_0020701_01,전라남도,화순군,토마토,베타티니,"2,100",비닐,수경,단동,2021-02-25 02:00:00,0,73,24,73,0,1,,13,93,558,,1,,14,33,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,
